simulation,position,driver_id,driver_name,team,total_time,gap_to_leader,pit_stops,fastest_lap,status,dnf_reason,strategy
87,5,NOR,NOR,McLaren,7321.351,127.363,4,99.685,finished,,"soft,hard,medium"
87,6,GAS,GAS,Alpine,7324.594,130.605,4,99.478,finished,,"soft,hard,medium"
87,7,ZHO,ZHO,Kick Sauber,7327.717,133.728,4,100.016,finished,,"soft,hard,medium"
87,8,MAG,MAG,Haas F1 Team,7328.514,134.525,4,100.122,finished,,"soft,hard,medium"
87,9,RUS,RUS,Mercedes,7337.231,143.242,5,100.121,finished,,"soft,hard,medium"
87,10,OCO,OCO,Alpine,7339.863,145.874,5,100.139,finished,,"soft,hard,medium"
87,11,HAM,HAM,Mercedes,7341.753,147.764,5,100.201,finished,,"soft,hard,medium"
87,12,HUL,HUL,Haas F1 Team,7342.136,148.147,5,99.803,finished,,"soft,hard,medium"
87,13,STR,STR,Aston Martin,7343.736,149.747,5,100.264,finished,,"soft,hard,medium"
87,14,PIA,PIA,McLaren,7347.431,153.442,5,99.727,finished,,"soft,hard,medium"
87,15,TSU,TSU,RB,7347.844,153.855,5,100.055,finished,,"soft,hard,medium"
87,16,ALO,ALO,Aston Martin,7348.004,154.016,5,100.238,finished,,"soft,hard,medium"
87,17,SAR,SAR,Williams,7348.879,154.890,5,99.592,finished,,"soft,hard,medium"
87,18,RIC,RIC,RB,7351.033,157.044,5,100.222,finished,,"soft,hard,medium"
87,19,ALB,ALB,Williams,7351.096,157.107,5,100.002,finished,,"soft,hard,medium"
87,20,BOT,BOT,Kick Sauber,5377.117,0.000,3,99.790,dnf,gearbox failure,"soft,hard,medium"
88,1,PER,PER,Red Bull Racing,7430.307,0.000,5,97.725,finished,,"soft,hard,medium"
88,2,VER,VER,Red Bull Racing,7443.744,13.436,6,98.187,finished,,"soft,hard,medium"
88,3,SAI,SAI,Ferrari,7482.258,51.951,5,98.484,finished,,"soft,hard,medium"
88,4,LEC,LEC,Ferrari,7490.896,60.589,5,98.520,finished,,"soft,hard,medium"
88,5,OCO,OCO,Alpine,7550.153,119.846,5,100.088,finished,,"soft,hard,medium"
88,6,RUS,RUS,Mercedes,7553.281,122.973,5,100.222,finished,,"soft,hard,medium"
88,7,STR,STR,Aston Martin,7562.067,131.760,5,99.974,finished,,"soft,hard,medium"
88,8,ZHO,ZHO,Kick Sauber,7568.597,138.290,5,100.306,finished,,"soft,hard,medium"
88,9,BOT,BOT,Kick Sauber,7573.708,143.400,5,99.780,finished,,"soft,hard,medium"
88,10,HUL,HUL,Haas F1 Team,7581.554,151.247,5,100.294,finished,,"soft,hard,medium"
88,11,TSU,TSU,RB,7582.269,151.962,5,100.809,finished,,"soft,hard,medium"
88,12,RIC,RIC,RB,7588.611,158.303,6,100.004,finished,,"soft,hard,medium"
88,13,NOR,NOR,McLaren,7590.040,159.732,6,99.963,finished,,"soft,hard,medium"
88,14,PIA,PIA,McLaren,7595.388,165.080,6,99.688,finished,,"soft,hard,medium"
88,15,GAS,GAS,Alpine,7596.991,166.683,6,99.990,finished,,"soft,hard,medium"
88,16,HAM,HAM,Mercedes,7599.021,168.713,6,99.791,finished,,"soft,hard,medium"
88,17,MAG,MAG,Haas F1 Team,7600.947,170.640,6,100.133,finished,,"soft,hard,medium"
88,18,ALO,ALO,Aston Martin,7605.600,175.293,6,100.488,finished,,"soft,hard,medium"
88,19,ALB,ALB,Williams,1554.228,0.000,0,100.370,dnf,brake failure,soft
88,20,SAR,SAR,Williams,3434.156,0.000,2,100.650,dnf,gearbox failure,"soft,hard,medium"
89,1,PER,PER,Red Bull Racing,6606.689,0.000,4,97.057,finished,,"soft,hard,medium"
89,2,SAI,SAI,Ferrari,6672.159,65.470,4,97.681,finished,,"soft,hard,medium"
89,3,LEC,LEC,Ferrari,6682.587,75.898,4,97.833,finished,,"soft,hard,medium"
89,4,NOR,NOR,McLaren,6717.410,110.721,4,99.098,finished,,"soft,hard,medium"
89,5,GAS,GAS,Alpine,6724.893,118.204,4,99.044,finished,,"soft,hard,medium"
89,6,ZHO,ZHO,Kick Sauber,6726.391,119.702,4,98.538,finished,,"soft,hard,medium"
89,7,BOT,BOT,Kick Sauber,6732.513,125.824,4,98.644,finished,,"soft,hard,medium"
89,8,MAG,MAG,Haas F1 Team,6733.800,127.110,4,98.831,finished,,"soft,hard,medium"
89,9,SAR,SAR,Williams,6735.678,128.989,4,98.894,finished,,"soft,hard,medium"
89,10,HAM,HAM,Mercedes,6737.613,130.924,4,98.537,finished,,"soft,hard,medium"
89,11,STR,STR,Aston Martin,6739.697,133.008,4,98.913,finished,,"soft,hard,medium"
89,12,PIA,PIA,McLaren,6740.102,133.413,4,98.922,finished,,"soft,hard,medium"
89,13,RUS,RUS,Mercedes,6740.298,133.609,4,99.220,finished,,"soft,hard,medium"
89,14,ALO,ALO,Aston Martin,6740.669,133.980,4,98.844,finished,,"soft,hard,medium"
89,15,TSU,TSU,RB,6743.382,136.693,4,99.172,finished,,"soft,hard,medium"
89,16,HUL,HUL,Haas F1 Team,665.271,0.000,0,100.864,dnf,engine failure,soft
89,17,OCO,OCO,Alpine,810.996,0.000,0,100.751,dnf,engine failure,medium
89,18,RIC,RIC,RB,3831.244,0.000,2,100.024,dnf,brake failure,"soft,hard,medium"
89,19,ALB,ALB,Williams,4128.557,0.000,2,99.606,dnf,gearbox failure,"soft,hard,medium"
89,20,VER,VER,Red Bull Racing,4817.251,0.000,3,97.511,dnf,crash,"soft,hard,medium"
90,1,VER,VER,Red Bull Racing,7479.551,0.000,5,98.178,finished,,"soft,hard,medium"
90,2,PER,PER,Red Bull Racing,7486.845,7.293,5,98.289,finished,,"soft,hard,medium"
90,3,SAI,SAI,Ferrari,7546.844,67.293,5,99.022,finished,,"soft,hard,medium"
90,4,LEC,LEC,Ferrari,7564.257,84.706,5,98.760,finished,,"soft,hard,medium"
90,5,ZHO,ZHO,Kick Sauber,7615.253,135.701,5,100.094,finished,,"soft,hard,medium"
90,6,SAR,SAR,Williams,7624.687,145.135,5,99.480,finished,,"soft,hard,medium"
90,7,NOR,NOR,McLaren,7625.831,146.280,5,99.804,finished,,"soft,hard,medium"
90,8,ALO,ALO,Aston Martin,7628.089,148.538,5,100.225,finished,,"soft,hard,medium"
90,9,STR,STR,Aston Martin,7630.011,150.459,5,99.880,finished,,"soft,hard,medium"
90,10,ALB,ALB,Williams,7631.317,151.765,5,99.986,finished,,"soft,hard,medium"
90,11,TSU,TSU,RB,7632.037,152.485,5,99.443,finished,,"soft,hard,medium"
90,12,RUS,RUS,Mercedes,7632.127,152.575,5,99.977,finished,,"soft,hard,medium"
90,13,HUL,HUL,Haas F1 Team,7632.648,153.097,5,99.734,finished,,"soft,hard,medium"
90,14,PIA,PIA,McLaren,7632.738,153.187,5,100.397,finished,,"soft,hard,medium"
90,15,GAS,GAS,Alpine,7634.751,155.199,5,100.281,finished,,"soft,hard,medium"
90,16,MAG,MAG,Haas F1 Team,7635.426,155.874,5,100.616,finished,,"soft,hard,medium"
90,17,HAM,HAM,Mercedes,7636.025,156.473,5,100.078,finished,,"soft,hard,medium"
90,18,OCO,OCO,Alpine,7636.736,157.185,5,99.696,finished,,"soft,hard,medium"
90,19,RIC,RIC,RB,100.464,0.000,0,100.464,dnf,hydraulics failure,soft
90,20,BOT,BOT,Kick Sauber,1918.915,0.000,1,101.085,dnf,brake failure,"medium,hard"
91,1,VER,VER,Red Bull Racing,7489.445,0.000,5,97.267,finished,,"soft,hard,medium"
91,2,PER,PER,Red Bull Racing,7496.704,7.259,5,97.151,finished,,"soft,hard,medium"
91,3,SAI,SAI,Ferrari,7562.126,72.681,5,98.112,finished,,"soft,hard,medium"
91,4,LEC,LEC,Ferrari,7575.337,85.892,5,98.180,finished,,"soft,hard,medium"
91,5,BOT,BOT,Kick Sauber,7609.434,119.989,4,98.557,finished,,"soft,hard,medium"
91,6,NOR,NOR,McLaren,7622.406,132.961,4,98.534,finished,,"soft,hard,medium"
91,7,HAM,HAM,Mercedes,7625.055,135.610,4,99.427,finished,,"soft,hard,medium"
91,8,PIA,PIA,McLaren,7637.583,148.138,5,98.689,finished,,"soft,hard,medium"
91,9,RUS,RUS,Mercedes,7639.915,150.470,5,99.263,finished,,"soft,hard,medium"
91,10,MAG,MAG,Haas F1 Team,7643.615,154.171,5,98.759,finished,,"soft,hard,medium"
91,11,STR,STR,Aston Martin,7645.059,155.614,5,99.007,finished,,"soft,hard,medium"
91,12,SAR,SAR,Williams,7645.498,156.053,5,99.026,finished,,"soft,hard,medium"
91,13,HUL,HUL,Haas F1 Team,7647.143,157.698,5,99.244,finished,,"soft,hard,medium"
91,14,ALO,ALO,Aston Martin,7649.759,160.314,5,99.330,finished,,"soft,hard,medium"
91,15,RIC,RIC,RB,7651.632,162.187,5,99.474,finished,,"soft,hard,medium"
91,16,ALB,ALB,Williams,3891.456,0.000,2,100.603,dnf,engine failure,"soft,hard,medium"
91,17,ZHO,ZHO,Kick Sauber,4210.522,0.000,3,100.805,dnf,gearbox failure,"soft,hard,medium"
91,18,TSU,TSU,RB,4823.379,0.000,3,100.500,dnf,electrical failure,"soft,hard,medium"
91,19,OCO,OCO,Alpine,5855.015,0.000,4,100.457,dnf,brake failure,"soft,hard,medium"
91,20,GAS,GAS,Alpine,7363.541,0.000,5,99.243,dnf,gearbox failure,"soft,hard,medium"
92,1,VER,VER,Red Bull Racing,7218.761,0.000,5,97.681,finished,,"soft,hard,medium"
92,2,PER,PER,Red Bull Racing,7225.427,6.666,5,98.074,finished,,"soft,hard,medium"
92,3,SAI,SAI,Ferrari,7287.105,68.343,5,98.902,finished,,"soft,hard,medium"
92,4,LEC,LEC,Ferrari,7298.099,79.338,5,98.549,finished,,"soft,hard,medium"
92,5,PIA,PIA,McLaren,7342.241,123.480,4,99.888,finished,,"soft,hard,medium"
92,6,STR,STR,Aston Martin,7356.016,137.255,5,99.963,finished,,"soft,hard,medium"
92,7,ZHO,ZHO,Kick Sauber,7359.727,140.966,5,100.083,finished,,"soft,hard,medium"
92,8,HAM,HAM,Mercedes,7368.279,149.518,5,99.177,finished,,"soft,hard,medium"
92,9,NOR,NOR,McLaren,7368.388,149.627,5,99.958,finished,,"soft,hard,medium"
92,10,GAS,GAS,Alpine,7369.128,150.367,5,99.651,finished,,"soft,hard,medium"
92,11,SAR,SAR,Williams,7370.839,152.078,5,99.561,finished,,"soft,hard,medium"
92,12,MAG,MAG,Haas F1 Team,7371.675,152.914,5,99.595,finished,,"soft,hard,medium"
92,13,RUS,RUS,Mercedes,7373.596,154.835,5,100.167,finished,,"soft,hard,medium"
92,14,ALO,ALO,Aston Martin,7377.648,158.887,5,100.110,finished,,"soft,hard,medium"
92,15,TSU,TSU,RB,651.431,0.000,0,100.555,dnf,electrical failure,soft
92,16,BOT,BOT,Kick Sauber,933.894,0.000,0,100.135,dnf,gearbox failure,soft
92,17,RIC,RIC,RB,4373.608,0.000,3,100.363,dnf,electrical failure,"soft,hard,medium"
92,18,HUL,HUL,Haas F1 Team,4818.431,0.000,3,100.232,dnf,gearbox failure,"soft,hard,medium"
92,19,ALB,ALB,Williams,5174.763,0.000,3,100.495,dnf,brake failure,"soft,hard,medium"
92,20,OCO,OCO,Alpine,6041.691,0.000,4,100.458,dnf,brake failure,"soft,hard,medium"
93,1,VER,VER,Red Bull Racing,6670.488,0.000,4,97.055,finished,,"soft,hard,medium"
93,2,PER,PER,Red Bull Racing,6690.004,19.516,4,97.125,finished,,"soft,hard,medium"
93,3,SAI,SAI,Ferrari,6737.370,66.882,4,97.898,finished,,"soft,hard,medium"
93,4,LEC,LEC,Ferrari,6756.758,86.270,4,98.372,finished,,"soft,hard,medium"
93,5,RUS,RUS,Mercedes,6771.579,101.091,3,98.444,finished,,"soft,hard,medium"
93,6,PIA,PIA,McLaren,6795.682,125.194,4,98.715,finished,,"soft,hard,medium"
93,7,TSU,TSU,RB,6809.501,139.012,4,99.150,finished,,"soft,hard,medium"
93,8,MAG,MAG,Haas F1 Team,6811.055,140.567,4,98.377,finished,,"soft,hard,medium"
93,9,HAM,HAM,Mercedes,6813.175,142.686,4,98.701,finished,,"soft,hard,medium"
93,10,NOR,NOR,McLaren,6813.874,143.386,4,98.500,finished,,"soft,hard,medium"
93,11,STR,STR,Aston Martin,6814.985,144.497,4,99.047,finished,,"soft,hard,medium"
93,12,RIC,RIC,RB,6816.963,146.475,4,98.896,finished,,"soft,hard,medium"
93,13,OCO,OCO,Alpine,6820.941,150.453,4,98.968,finished,,"soft,hard,medium"
93,14,GAS,GAS,Alpine,6821.403,150.914,4,99.021,finished,,"soft,hard,medium"
93,15,HUL,HUL,Haas F1 Team,6821.405,150.916,4,98.779,finished,,"soft,hard,medium"
93,16,ALO,ALO,Aston Martin,6823.983,153.495,4,98.987,finished,,"soft,hard,medium"
93,17,BOT,BOT,Kick Sauber,6836.991,166.503,5,98.815,finished,,"soft,hard,medium"
93,18,SAR,SAR,Williams,953.958,0.000,0,100.883,dnf,electrical failure,medium
93,19,ALB,ALB,Williams,5731.224,0.000,3,99.761,dnf,electrical failure,"soft,hard,medium"
93,20,ZHO,ZHO,Kick Sauber,6274.564,0.000,4,98.964,dnf,gearbox failure,"soft,hard,medium"
94,1,PER,PER,Red Bull Racing,7290.949,0.000,4,97.722,finished,,"soft,hard,medium"
94,2,VER,VER,Red Bull Racing,7303.626,12.677,5,98.021,finished,,"soft,hard,medium"
94,3,SAI,SAI,Ferrari,7335.124,44.175,4,98.361,finished,,"soft,hard,medium"
94,4,LEC,LEC,Ferrari,7353.644,62.695,4,98.406,finished,,"soft,hard,medium"
94,5,HAM,HAM,Mercedes,7405.529,114.580,4,99.552,finished,,"soft,hard,medium"
94,6,OCO,OCO,Alpine,7414.893,123.944,4,99.121,finished,,"soft,hard,medium"
94,7,PIA,PIA,McLaren,7417.909,126.960,4,99.731,finished,,"soft,hard,medium"
94,8,ALB,ALB,Williams,7418.459,127.510,4,99.579,finished,,"soft,hard,medium"
94,9,BOT,BOT,Kick Sauber,7419.099,128.150,4,99.548,finished,,"soft,hard,medium"
94,10,STR,STR,Aston Martin,7420.894,129.945,4,99.175,finished,,"soft,hard,medium"
94,11,HUL,HUL,Haas F1 Team,7423.108,132.159,4,99.506,finished,,"soft,hard,medium"
94,12,RUS,RUS,Mercedes,7424.309,133.360,4,99.268,finished,,"soft,hard,medium"
94,13,NOR,NOR,McLaren,7425.465,134.515,4,99.447,finished,,"soft,hard,medium"
94,14,ALO,ALO,Aston Martin,7426.143,135.194,4,99.573,finished,,"soft,hard,medium"
94,15,RIC,RIC,RB,7428.569,137.620,4,99.969,finished,,"soft,hard,medium"
94,16,TSU,TSU,RB,7429.285,138.336,4,99.078,finished,,"soft,hard,medium"
94,17,ZHO,ZHO,Kick Sauber,7429.520,138.571,4,100.055,finished,,"soft,hard,medium"
94,18,GAS,GAS,Alpine,7432.151,141.202,4,99.213,finished,,"soft,hard,medium"
94,19,SAR,SAR,Williams,7433.287,142.338,4,99.400,finished,,"soft,hard,medium"
94,20,MAG,MAG,Haas F1 Team,7444.501,153.552,5,99.219,finished,,"soft,hard,medium"
95,1,VER,VER,Red Bull Racing,7157.531,0.000,4,97.842,finished,,"soft,hard,medium"
95,2,PER,PER,Red Bull Racing,7189.454,31.923,5,97.912,finished,,"soft,hard,medium"
95,3,LEC,LEC,Ferrari,7254.112,96.581,5,98.567,finished,,"soft,hard,medium"
95,4,SAI,SAI,Ferrari,7255.642,98.111,5,98.916,finished,,"soft,hard,medium"
95,5,TSU,TSU,RB,7300.080,142.549,4,100.105,finished,,"soft,hard,medium"
95,6,MAG,MAG,Haas F1 Team,7308.770,151.240,4,99.687,finished,,"soft,hard,medium"
95,7,BOT,BOT,Kick Sauber,7313.053,155.523,4,99.805,finished,,"soft,hard,medium"
95,8,HUL,HUL,Haas F1 Team,7314.779,157.249,5,99.617,finished,,"soft,hard,medium"
95,9,HAM,HAM,Mercedes,7316.730,159.199,5,99.646,finished,,"soft,hard,medium"
95,10,ALB,ALB,Williams,7317.565,160.034,4,99.867,finished,,"soft,hard,medium"
95,11,RUS,RUS,Mercedes,7317.797,160.267,5,99.251,finished,,"soft,hard,medium"
95,12,RIC,RIC,RB,7328.413,170.882,5,99.655,finished,,"soft,hard,medium"
95,13,NOR,NOR,McLaren,7334.520,176.989,5,99.687,finished,,"soft,hard,medium"
95,14,PIA,PIA,McLaren,7334.948,177.417,5,99.859,finished,,"soft,hard,medium"
95,15,GAS,GAS,Alpine,7335.321,177.790,5,99.469,finished,,"soft,hard,medium"
95,16,ZHO,ZHO,Kick Sauber,7337.529,179.998,5,99.533,finished,,"soft,hard,medium"
95,17,STR,STR,Aston Martin,7339.723,182.192,5,99.877,finished,,"soft,hard,medium"
95,18,ALO,ALO,Aston Martin,7341.045,183.514,5,99.401,finished,,"soft,hard,medium"
95,19,SAR,SAR,Williams,7341.770,184.239,5,100.091,finished,,"soft,hard,medium"
95,20,OCO,OCO,Alpine,5405.156,0.000,3,99.779,dnf,electrical failure,"soft,hard,medium"
96,1,VER,VER,Red Bull Racing,6831.651,0.000,4,96.971,finished,,"soft,hard,medium"
96,2,PER,PER,Red Bull Racing,6833.814,2.163,4,96.710,finished,,"soft,hard,medium"
96,3,SAI,SAI,Ferrari,6903.246,71.595,4,97.712,finished,,"soft,hard,medium"
96,4,LEC,LEC,Ferrari,6906.739,75.088,4,97.928,finished,,"soft,hard,medium"
96,5,STR,STR,Aston Martin,6941.249,109.598,3,98.868,finished,,"soft,hard,medium"
96,6,PIA,PIA,McLaren,6953.099,121.448,4,98.841,finished,,"soft,hard,medium"
96,7,NOR,NOR,McLaren,6957.813,126.162,4,98.827,finished,,"soft,hard,medium"
96,8,HUL,HUL,Haas F1 Team,6961.821,130.170,4,99.084,finished,,"soft,hard,medium"
96,9,ZHO,ZHO,Kick Sauber,6962.908,131.257,4,99.176,finished,,"soft,hard,medium"
96,10,RUS,RUS,Mercedes,6963.055,131.404,4,98.926,finished,,"soft,hard,medium"
96,11,TSU,TSU,RB,6967.413,135.762,4,98.988,finished,,"soft,hard,medium"
96,12,OCO,OCO,Alpine,6969.084,137.434,4,98.531,finished,,"soft,hard,medium"
96,13,BOT,BOT,Kick Sauber,6974.547,142.896,4,99.225,finished,,"soft,hard,medium"
96,14,HAM,HAM,Mercedes,6975.862,144.212,4,99.082,finished,,"soft,hard,medium"
96,15,ALO,ALO,Aston Martin,6988.422,156.771,5,99.003,finished,,"soft,hard,medium"
96,16,SAR,SAR,Williams,6994.058,162.407,5,98.905,finished,,"soft,hard,medium"
96,17,ALB,ALB,Williams,6996.678,165.028,5,98.970,finished,,"soft,hard,medium"
96,18,MAG,MAG,Haas F1 Team,2956.689,0.000,2,100.603,dnf,electrical failure,"soft,hard,medium"
96,19,GAS,GAS,Alpine,3572.796,0.000,2,100.475,dnf,engine failure,"soft,hard,medium"
96,20,RIC,RIC,RB,6070.470,0.000,4,98.887,dnf,brake failure,"soft,hard,medium"
97,1,VER,VER,Red Bull Racing,7530.076,0.000,5,97.951,finished,,"soft,hard,medium"
97,2,PER,PER,Red Bull Racing,7540.588,10.513,5,98.358,finished,,"soft,hard,medium"
97,3,LEC,LEC,Ferrari,7608.305,78.229,5,99.393,finished,,"soft,hard,medium"
97,4,SAI,SAI,Ferrari,7608.330,78.254,5,99.143,finished,,"soft,hard,medium"
97,5,OCO,OCO,Alpine,7669.176,139.100,4,100.494,finished,,"soft,hard,medium"
97,6,NOR,NOR,McLaren,7671.744,141.668,5,99.330,finished,,"soft,hard,medium"
97,7,ALO,ALO,Aston Martin,7674.802,144.726,5,99.899,finished,,"soft,hard,medium"
97,8,ZHO,ZHO,Kick Sauber,7679.077,149.001,5,99.958,finished,,"soft,hard,medium"
97,9,SAR,SAR,Williams,7686.100,156.025,5,100.115,finished,,"soft,hard,medium"
97,10,STR,STR,Aston Martin,7686.526,156.450,5,100.105,finished,,"soft,hard,medium"
97,11,RIC,RIC,RB,7686.787,156.711,5,100.181,finished,,"soft,hard,medium"
97,12,RUS,RUS,Mercedes,7687.225,157.149,5,100.114,finished,,"soft,hard,medium"
97,13,PIA,PIA,McLaren,7688.785,158.709,5,99.689,finished,,"soft,hard,medium"
97,14,HUL,HUL,Haas F1 Team,7688.874,158.798,5,100.270,finished,,"soft,hard,medium"
97,15,ALB,ALB,Williams,7690.551,160.475,5,99.665,finished,,"soft,hard,medium"
97,16,TSU,TSU,RB,7691.506,161.430,5,99.657,finished,,"soft,hard,medium"
97,17,BOT,BOT,Kick Sauber,7691.562,161.486,5,99.680,finished,,"soft,hard,medium"
97,18,HAM,HAM,Mercedes,7692.623,162.547,5,99.911,finished,,"soft,hard,medium"
97,19,GAS,GAS,Alpine,7693.831,163.755,5,100.344,finished,,"soft,hard,medium"
97,20,MAG,MAG,Haas F1 Team,7005.893,0.000,4,100.622,dnf,engine failure,"soft,hard,medium"
98,1,VER,VER,Red Bull Racing,6950.410,0.000,4,98.357,finished,,"soft,hard,medium"
98,2,PER,PER,Red Bull Racing,6965.934,15.524,4,98.466,finished,,"soft,hard,medium"
98,3,SAI,SAI,Ferrari,7025.857,75.447,4,98.962,finished,,"soft,hard,medium"
98,4,LEC,LEC,Ferrari,7054.496,104.086,5,98.678,finished,,"soft,hard,medium"
98,5,BOT,BOT,Kick Sauber,7088.709,138.299,4,100.129,finished,,"soft,hard,medium"
98,6,HUL,HUL,Haas F1 Team,7089.412,139.002,4,100.040,finished,,"soft,hard,medium"
98,7,GAS,GAS,Alpine,7090.775,140.365,4,100.049,finished,,"soft,hard,medium"
98,8,ALB,ALB,Williams,7092.000,141.591,4,100.336,finished,,"soft,hard,medium"
98,9,ALO,ALO,Aston Martin,7094.555,144.145,4,100.095,finished,,"soft,hard,medium"
98,10,MAG,MAG,Haas F1 Team,7094.802,144.392,4,99.991,finished,,"soft,hard,medium"
98,11,HAM,HAM,Mercedes,7094.967,144.557,4,100.086,finished,,"soft,hard,medium"
98,12,RIC,RIC,RB,7096.393,145.983,4,100.159,finished,,"soft,hard,medium"
98,13,RUS,RUS,Mercedes,7097.802,147.392,4,99.852,finished,,"soft,hard,medium"
98,14,STR,STR,Aston Martin,7098.602,148.192,4,100.082,finished,,"soft,hard,medium"
98,15,PIA,PIA,McLaren,7099.311,148.901,5,99.873,finished,,"soft,hard,medium"
98,16,ZHO,ZHO,Kick Sauber,7105.854,155.445,4,100.067,finished,,"soft,hard,medium"
98,17,OCO,OCO,Alpine,668.006,0.000,0,100.686,dnf,gearbox failure,soft
98,18,SAR,SAR,Williams,1705.424,0.000,1,100.645,dnf,hydraulics failure,"medium,hard"
98,19,TSU,TSU,RB,2438.188,0.000,2,100.771,dnf,engine failure,"soft,hard,medium"
98,20,NOR,NOR,McLaren,4148.670,0.000,3,100.663,dnf,crash,"soft,hard,medium"
99,1,VER,VER,Red Bull Racing,7025.662,0.000,3,98.518,finished,,"soft,hard,medium"
99,2,PER,PER,Red Bull Racing,7035.754,10.092,3,99.094,finished,,"soft,hard,medium"
99,3,LEC,LEC,Ferrari,7127.926,102.265,4,99.742,finished,,"soft,hard,medium"
99,4,SAI,SAI,Ferrari,7128.858,103.196,4,99.765,finished,,"soft,hard,medium"
99,5,PIA,PIA,McLaren,7181.017,155.355,4,100.664,finished,,"soft,hard,medium"
99,6,TSU,TSU,RB,7187.475,161.813,4,100.191,finished,,"soft,hard,medium"
99,7,BOT,BOT,Kick Sauber,7195.877,170.216,4,100.857,finished,,"soft,hard,medium"
99,8,OCO,OCO,Alpine,7198.032,172.370,4,100.395,finished,,"soft,hard,medium"
99,9,ALB,ALB,Williams,7198.659,172.997,4,100.792,finished,,"soft,hard,medium"
99,10,RUS,RUS,Mercedes,7200.832,175.170,4,100.839,finished,,"soft,hard,medium"
99,11,NOR,NOR,McLaren,7201.154,175.492,4,100.618,finished,,"soft,hard,medium"
99,12,SAR,SAR,Williams,7201.231,175.569,4,100.873,finished,,"soft,hard,medium"
99,13,HAM,HAM,Mercedes,7201.774,176.112,4,100.782,finished,,"soft,hard,medium"
99,14,ZHO,ZHO,Kick Sauber,7202.625,176.963,4,100.386,finished,,"soft,hard,medium"
99,15,STR,STR,Aston Martin,7210.344,184.683,5,100.632,finished,,"soft,hard,medium"
99,16,RIC,RIC,RB,7211.761,186.100,4,100.980,finished,,"soft,hard,medium"
99,17,GAS,GAS,Alpine,7217.728,192.066,5,100.477,finished,,"soft,hard,medium"
99,18,HUL,HUL,Haas F1 Team,7219.420,193.758,5,101.061,finished,,"soft,hard,medium"
99,19,ALO,ALO,Aston Martin,7221.657,195.996,5,100.532,finished,,"soft,hard,medium"
99,20,MAG,MAG,Haas F1 Team,994.266,0.000,0,100.432,dnf,brake failure,medium
100,1,VER,VER,Red Bull Racing,7018.440,0.000,4,97.123,finished,,"soft,hard,medium"
100,2,PER,PER,Red Bull Racing,7033.941,15.501,4,97.262,finished,,"soft,hard,medium"
100,3,LEC,LEC,Ferrari,7109.002,90.562,4,98.051,finished,,"soft,hard,medium"
100,4,SAI,SAI,Ferrari,7109.934,91.494,4,98.125,finished,,"soft,hard,medium"
100,5,PIA,PIA,McLaren,7141.858,123.419,3,98.843,finished,,"soft,hard,medium"
100,6,BOT,BOT,Kick Sauber,7163.329,144.889,4,99.200,finished,,"soft,hard,medium"
100,7,RUS,RUS,Mercedes,7171.486,153.046,4,99.162,finished,,"soft,hard,medium"
100,8,HUL,HUL,Haas F1 Team,7176.072,157.632,4,98.957,finished,,"soft,hard,medium"
100,9,NOR,NOR,McLaren,7176.913,158.473,4,99.094,finished,,"soft,hard,medium"
100,10,ALO,ALO,Aston Martin,7180.297,161.857,4,98.864,finished,,"soft,hard,medium"
100,11,STR,STR,Aston Martin,7187.855,169.415,5,99.060,finished,,"soft,hard,medium"
100,12,ALB,ALB,Williams,7189.868,171.429,5,98.698,finished,,"soft,hard,medium"
100,13,HAM,HAM,Mercedes,7191.227,172.787,5,98.602,finished,,"soft,hard,medium"
100,14,ZHO,ZHO,Kick Sauber,7202.389,183.949,5,99.484,finished,,"soft,hard,medium"
100,15,TSU,TSU,RB,7205.699,187.259,5,99.402,finished,,"soft,hard,medium"
100,16,SAR,SAR,Williams,948.121,0.000,0,100.835,dnf,hydraulics failure,soft
100,17,OCO,OCO,Alpine,1377.713,0.000,0,100.988,dnf,gearbox failure,soft
100,18,MAG,MAG,Haas F1 Team,4199.566,0.000,3,100.142,dnf,gearbox failure,"soft,hard,medium"
100,19,RIC,RIC,RB,5093.096,0.000,3,99.406,dnf,gearbox failure,"soft,hard,medium"
100,20,GAS,GAS,Alpine,5772.439,0.000,4,99.333,dnf,brake failure,"soft,hard,medium"
